id,sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method,first_name,last_name,email,phone,city,registration_date,loyalty_tier,birth_year
48202,2500,INV-202308-00077,2023-08-20,4206.0,1290,3,105.23,315.69,pood,Tallinn,sularaha,,,,,,,,
48203,2501,INV-202308-00078,2023-08-20,3350.0,1028,1,23.45,23.45,online,,kaart,,,,,,,,
48204,2502,INV-202308-00079,2023-08-06,3536.0,1044,1,83.23,83.23,pood,Tallinn,kaart,,,,,,,,
48205,2503,INV-202308-00080,2023-08-27,2397.0,1069,4,402.62,1610.48,pood,Tallinn,järelmaks,Kalev,Puusepp,kalev.puusepp@outlook.com,+372 5367 9011,Rakvere,2020-11-08,,1984.0
48206,2504,INV-202308-00081,2023-08-23,3350.0,1135,1,175.25,175.25,online,,kaart,,,,,,,,
48207,2505,INV-202308-00082,2023-08-17,2997.0,1092,1,144.2,144.2,pood,Pärnu,kaart,,,,,,,,
48208,2506,INV-202308-00083,2023-08-23,4083.0,1332,1,81.85,81.85,pood,Tartu,kaart,,,,,,,,
48209,2507,INV-202308-00084,2023-08-10,3296.0,1108,1,371.05,371.05,pood,Tallinn,järelmaks,,,,,,,,
48210,2508,INV-202308-00085,2023-08-08,2422.0,1339,2,35.68,71.36,pood,Tallinn,sularaha,Arvo,Paas,arvo.paas@gmail.com,+372 8640 6047,Tartu,2023-02-24,silver,1968.0
48212,2510,INV-202308-00087,2023-08-02,2839.0,1022,2,19.87,45.4,pood,Tartu,sularaha,Rasmus,Kallas,rasmus.kallas@yahoo.com,+372 8322 0646,Pärnu,2022-06-02,bronze,1969.0
48214,2512,INV-202308-00089,2023-08-12,2154.0,1063,2,151.45,302.9,pood,Tallinn,kaart,Annika,Saar,annika.saar@telia.ee,+372 8171 9699,Viljandi,2021-08-05,gold,1964.0
48215,2513,INV-202308-00090,2023-08-12,2823.0,1081,2,63.62,127.24,pood,Tartu,kaart,Väino,Kuusk,vaino.kuusk@telia.ee,+372 5101 8435,Tallinn,2022-01-23,,1990.0
48216,2514,INV-202308-00091,2023-08-19,4226.0,1321,4,183.4,733.6,pood,Tallinn,sularaha,,,,,,,,
48217,2515,INV-202308-00092,2023-08-21,4232.0,1198,1,291.72,291.72,online,,kaart,,,,,,,,
48218,2516,INV-202308-00093,2023-08-08,2114.0,1009,1,332.55,332.55,pood,Tartu,sularaha,Kristi,Lill,kristi.lill@yahoo.com,+372 5976 8988,Narva,2022-09-26,bronze,1961.0
48219,2517,INV-202308-00094,2023-08-14,3966.0,1119,1,181.68,181.68,pood,Pärnu,sularaha,,,,,,,,
48220,2518,INV-202308-00095,2023-08-23,4129.0,1174,1,150.11,150.11,online,,sularaha,,,,,,,,
48221,2519,INV-202308-00096,2023-08-20,3022.0,1155,1,209.05,209.05,pood,Tallinn,järelmaks,,,,,,,,
48222,2520,INV-202308-00097,2023-08-26,2448.0,1093,2,271.35,542.7,online,,järelmaks,Urmas,Nõmm,urmas.nomm@mail.ee,+372 5529 4459,Tallinn,2023-02-06,silver,1962.0
48223,2521,INV-202308-00098,2023-08-31,2833.0,1142,1,307.27,307.27,pood,Tartu,sularaha,Kadri,Tammik,kadri.tammik@gmail.com,+372 5966 2012,Viljandi,2022-12-04,silver,2005.0
48224,2522,INV-202308-00099,2023-08-19,2537.0,1209,2,252.1,504.2,pood,Tartu,kaart,Grete,Oja,grete.oja@gmail.com,+372 8205 9459,Tallinn,2023-04-09,silver,1975.0
48225,2523,INV-202308-00100,2025-12-12,3130.0,1074,1,65.0,65.0,online,,järelmaks,,,,,,,,
48226,2524,INV-202308-00101,2023-08-16,4752.0,1153,2,79.59,159.18,online,,järelmaks,,,,,,,,
48227,2525,INV-202308-00102,2023-08-30,2930.0,1169,1,88.08,88.08,pood,Pärnu,järelmaks,Priit,Kull,priit.kull@gmail.com,+372 5685 3319,Tallinn,2022-10-29,,1997.0
48228,2526,INV-202308-00103,2023-08-05,2251.0,1342,2,208.11,416.22,pood,Tallinn,järelmaks,Rein,Orav,rein.orav@gmail.com,+372 5968 9149,Tallinn,2022-05-14,gold,2004.0
48229,2527,INV-202308-00104,2023-08-24,4452.0,1066,1,107.26,107.26,online,,järelmaks,,,,,,,,
48230,2528,INV-202308-00105,2023-08-31,2019.0,1130,1,98.68,98.68,online,,sularaha,Heino,Tammik,heino.tammik@mail.ee,+372 5932 5422,Tallinn,2021-07-10,bronze,1976.0
48231,2529,INV-202308-00106,2023-08-25,3001.0,1088,2,120.61,201.14,pood,Pärnu,järelmaks,,,,,,,,
48232,2530,INV-202308-00107,2023-08-27,2117.0,1256,1,349.94,296.4,pood,Tallinn,sularaha,Merike,Koppel,merike.koppel@outlook.com,+372 8685 2998,Tallinn,2023-05-11,,1960.0
48233,2531,INV-202308-00108,2023-08-28,3985.0,1109,2,116.2,232.4,online,,sularaha,,,,,,,,
48234,2532,INV-202308-00109,2023-08-17,3361.0,1170,1,158.51,158.51,pood,Pärnu,sularaha,,,,,,,,
48235,2533,INV-202308-00110,2023-08-12,2536.0,1319,1,290.55,290.55,pood,Tartu,sularaha,Aivar,Lõoke,aivar.looke@telia.ee,+372 5444 6610,Tallinn,2020-11-20,,1996.0
48236,2534,INV-202308-00111,2023-08-17,3529.0,1030,5,112.68,563.4,pood,Tallinn,sularaha,,,,,,,,
48237,2535,INV-202308-00112,2023-08-29,2558.0,1334,4,24.67,98.68,online,,järelmaks,Hille,Mets,hille.mets@gmail.com,+372 8328 5683,Kuressaare,2022-02-10,,1966.0
48238,2536,INV-202308-00113,2023-08-03,3805.0,1258,1,84.41,84.41,pood,Tallinn,kaart,,,,,,,,
48239,2537,INV-202308-00114,2023-08-03,3439.0,1019,2,80.39,160.78,pood,Tallinn,sularaha,,,,,,,,
48240,2538,INV-202308-00115,2023-08-03,2132.0,1209,1,252.1,252.1,pood,Tartu,sularaha,Sigrid,Paas,sigrid.paas@gmail.com,+372 5715 5610,Paide,2021-03-30,silver,1969.0
48241,2539,INV-202308-00116,2023-08-24,4454.0,1020,2,100.4,200.8,pood,Tallinn,sularaha,,,,,,,,
48243,2541,INV-202308-00118,2023-08-22,2463.0,1015,2,168.34,336.68,pood,Tallinn,sularaha,Sigrid,Hurt,sigrid.hurt@telia.ee,+372 5445 4063,Tallinn,2022-04-11,,1991.0
48244,2542,INV-202308-00119,2023-08-06,2961.0,1151,3,215.58,646.74,pood,Pärnu,sularaha,Siim,Männik,siim.mannik@yahoo.com,+372 5938 5204,Tallinn,2020-03-05,,1991.0
48245,2543,INV-202308-00120,2023-08-07,4196.0,1160,2,368.67,737.34,pood,Tallinn,kaart,,,,,,,,
48246,2544,INV-202308-00121,2023-08-26,3804.0,1342,2,208.11,416.22,pood,Tallinn,kaart,,,,,,,,
48247,2545,INV-202308-00122,2023-08-01,2486.0,1070,1,139.74,139.74,pood,Pärnu,kaart,Sirje,Kukk,sirje.kukk@mail.ee,+372 8309 1171,Pärnu,2022-03-24,,1988.0
48248,2546,INV-202308-00123,2023-08-04,2242.0,1230,5,55.04,275.2,pood,Tallinn,kaart,Ene,Kull,ene.kull@hot.ee,+372 5175 0547,Tartu,2022-11-27,,1973.0
48249,2547,INV-202308-00124,2023-08-23,3041.0,1215,1,160.91,160.91,pood,Tartu,sularaha,,,,,,,,
48250,2548,INV-202308-00125,2023-08-22,4610.0,1019,1,80.39,80.39,pood,Tallinn,sularaha,,,,,,,,
48251,2549,INV-202308-00126,2023-08-09,3605.0,1261,1,305.72,305.72,pood,Tallinn,sularaha,,,,,,,,
48252,2550,INV-202308-00127,2023-08-10,4982.0,1052,3,41.79,125.37,pood,Tallinn,kaart,,,,,,,,
48253,2551,INV-202308-00128,2023-08-05,2719.0,1174,2,150.11,300.22,pood,Tallinn,sularaha,Taavi,Vaher,taavi.vaher@outlook.com,+372 5790 0972,Tallinn,2023-05-16,silver,1998.0
48254,2552,INV-202308-00129,2023-08-30,4287.0,1019,4,80.39,321.56,online,,kaart,,,,,,,,
48255,2553,INV-202308-00130,2023-08-11,4191.0,1208,1,76.7,76.7,online,,sularaha,,,,,,,,
48257,2555,INV-202308-00132,2023-08-30,4493.0,1154,2,190.81,381.62,pood,Tallinn,järelmaks,,,,,,,,
48258,2556,INV-202308-00133,2023-08-18,2242.0,1096,2,273.32,546.64,pood,Pärnu,järelmaks,Ene,Kull,ene.kull@hot.ee,+372 5175 0547,Tartu,2022-11-27,,1973.0
48259,2557,INV-202308-00134,2023-08-07,2207.0,1155,1,209.05,209.05,online,,sularaha,Kalev,Mägi,kalev.magi@yahoo.com,+372 8895 2450,Viljandi,2021-07-03,gold,2003.0
48260,2558,INV-202308-00135,2023-08-17,4812.0,1118,1,109.42,109.42,pood,Tartu,järelmaks,,,,,,,,
48261,2559,INV-202308-00136,2023-08-10,4021.0,1009,1,332.55,332.55,pood,Pärnu,järelmaks,,,,,,,,
48262,2560,INV-202308-00137,2023-08-18,3080.0,1042,1,347.84,347.84,pood,Tallinn,kaart,,,,,,,,
48263,2561,INV-202308-00138,2023-08-01,4580.0,1181,1,142.57,142.57,pood,Tartu,järelmaks,,,,,,,,
48264,2562,INV-202308-00139,2023-08-18,2274.0,1064,2,95.87,191.74,pood,Tallinn,kaart,Grete,Mets,,+372 5537 6612,Tartu,2022-12-18,gold,1969.0
48265,2563,INV-202308-00140,2023-08-24,2628.0,1147,1,143.42,143.42,pood,Pärnu,kaart,Piret,Nõmm,piret.nomm@mail.ee,+372 5994 3033,Tallinn,2023-05-12,bronze,1979.0
48266,2564,INV-202308-00141,2023-08-17,2690.0,1178,3,105.09,315.27,online,,järelmaks,Siim,Toom,,+372 5641 9713,Haapsalu,2020-12-30,,1978.0
48267,2565,INV-202308-00142,2023-08-14,2344.0,1257,2,81.48,162.96,online,,järelmaks,Liis,Lõoke,liis.looke@gmail.com,+372 5191 6326,Tartu,2020-01-29,gold,1998.0
48268,2566,INV-202308-00143,2023-08-24,4120.0,1216,2,273.06,546.12,pood,Tallinn,sularaha,,,,,,,,
48269,2567,INV-202308-00144,2023-08-27,2296.0,1271,4,130.02,520.08,pood,Tallinn,kaart,Rain,Pihl,,+372 5758 5012,Viljandi,2023-04-20,silver,1987.0
48271,2569,INV-202308-00146,2023-08-05,3273.0,1259,2,229.55,459.1,pood,Tallinn,järelmaks,,,,,,,,
48272,2570,INV-202308-00147,2023-08-11,2949.0,1170,2,158.51,317.02,pood,Pärnu,kaart,Sandra,Lõoke,sandra.looke@gmail.com,+372 5601 5673,Tartu,2020-12-26,,2001.0
48273,2571,INV-202308-00148,2023-08-26,4027.0,1271,2,130.02,260.04,online,,sularaha,,,,,,,,
48274,2572,INV-202308-00149,2023-08-07,2928.0,1250,2,265.2,530.4,pood,Tallinn,sularaha,Jüri,Vaher,juri.vaher@yahoo.com,+372 8639 7848,Kuressaare,2020-02-01,,1963.0
48275,2573,INV-202308-00150,2023-08-23,3111.0,1115,2,53.19,106.38,pood,Tallinn,kaart,,,,,,,,
48276,2574,INV-202308-00151,2023-08-23,2533.0,1100,5,126.42,632.1,pood,Tallinn,kaart,Aili,Orav,aili.orav@gmail.com,+372 5719 1101,Tartu,2020-02-11,gold,1986.0
48277,2575,INV-202308-00152,2023-08-12,4790.0,1250,1,265.2,265.2,pood,Tallinn,kaart,,,,,,,,
48278,2576,INV-202308-00153,2023-08-30,4914.0,1338,2,282.29,564.58,pood,Tartu,sularaha,,,,,,,,
48279,2577,INV-202308-00154,2023-08-28,4468.0,1231,1,72.6,72.6,pood,Tartu,sularaha,,,,,,,,
48280,2578,INV-202308-00155,2023-08-18,2236.0,1258,1,84.41,84.41,pood,Tartu,järelmaks,Rasmus,Veski,rasmus.veski@gmail.com,+372 5443 6730,Paide,2020-05-20,gold,1962.0
48281,2579,INV-202308-00156,2023-08-21,2585.0,1066,1,107.26,107.26,pood,Tartu,sularaha,Sirje,Must,sirje.must@telia.ee,+372 8389 5440,Tartu,2023-05-06,silver,1972.0
48282,2580,INV-202308-00157,2023-08-24,3709.0,1294,2,53.01,106.02,online,,sularaha,,,,,,,,
48283,2581,INV-202308-00158,2023-08-19,2248.0,1006,4,319.42,1277.68,pood,Pärnu,sularaha,Kristiina,Lill,kristiina.lill@mail.ee,+372 5309 5636,Tallinn,2021-03-10,,1984.0
48284,2582,INV-202308-00159,2023-08-13,2823.0,1105,2,259.23,518.46,online,,sularaha,Väino,Kuusk,vaino.kuusk@telia.ee,+372 5101 8435,Tallinn,2022-01-23,,1990.0
48285,2583,INV-202308-00160,2023-08-21,3681.0,1195,1,339.21,339.21,pood,Pärnu,sularaha,,,,,,,,
48287,2585,INV-202308-00162,2023-08-20,4141.0,1300,2,247.52,495.04,online,,kaart,,,,,,,,
48288,2586,INV-202308-00163,2023-08-12,4115.0,1195,1,339.21,339.21,pood,Tartu,järelmaks,,,,,,,,
48289,2587,INV-202308-00164,2023-08-28,2848.0,1270,2,124.35,248.7,pood,Tallinn,kaart,Kaido,Teder,kaido.teder@telia.ee,+372 5745 3740,Rakvere,2022-02-11,silver,1996.0
48290,2588,INV-202308-00165,2023-08-03,2451.0,1060,4,253.26,1013.04,pood,Tartu,kaart,Lea,Oja,lea.oja@hot.ee,+372 5211 4638,Tallinn,2020-04-05,,1996.0
48291,2589,INV-202308-00166,2023-08-23,3633.0,1323,2,151.08,302.16,pood,Tartu,järelmaks,,,,,,,,
48292,2590,INV-202308-00167,2023-08-13,2176.0,1318,1,218.42,218.42,pood,Tartu,järelmaks,Sandra,Pihl,sandra.pihl@mail.ee,+372 5789 0040,Haapsalu,2020-07-12,gold,2004.0
48293,2591,INV-202308-00168,2023-08-24,3111.0,1262,1,128.66,128.66,online,,sularaha,,,,,,,,
48295,2593,INV-202308-00170,2023-08-14,2987.0,1050,2,145.72,291.44,pood,Tartu,kaart,Ene,Paju,ene.paju@hot.ee,+372 5224 3882,Valga,2021-10-25,bronze,1975.0
48297,2595,INV-202308-00172,2023-08-02,4073.0,1341,1,45.21,45.21,online,,sularaha,,,,,,,,
48299,2597,INV-202308-00174,2023-08-09,3341.0,1147,1,143.42,143.42,pood,Tallinn,sularaha,,,,,,,,
48300,2598,INV-202308-00175,2023-08-02,2143.0,1063,1,151.45,151.45,online,,sularaha,Piret,Nõmm,piret.nomm@hot.ee,+372 5963 1690,Narva,2020-09-16,silver,1971.0
48301,2599,INV-202308-00176,2023-08-06,2750.0,1323,2,151.08,302.16,pood,Tartu,kaart,Tõnu,Lõoke,,+372 5214 3348,Haapsalu,2021-06-19,gold,2004.0
48302,2600,INV-202308-00177,2023-08-07,2046.0,1190,1,138.13,138.13,online,,järelmaks,Henri,Lepik,henri.lepik@telia.ee,+372 8558 9381,Tartu,2020-02-15,,1970.0
48304,2602,INV-202308-00179,2023-08-10,2767.0,1234,1,162.86,162.86,pood,Tallinn,kaart,Kaido,Mitt,kaido.mitt@mail.ee,+372 8839 8340,Rakvere,2020-08-30,silver,1977.0
48305,2603,INV-202308-00180,2023-08-21,4582.0,1294,1,53.01,53.01,pood,Pärnu,kaart,,,,,,,,
48306,2604,INV-202308-00181,2023-08-14,2803.0,1331,4,74.41,297.64,pood,Tallinn,sularaha,Erkki,Kallas,erkki.kallas@telia.ee,+372 8518 5065,Tallinn,2022-08-05,silver,1971.0
48307,2605,INV-202308-00182,2023-08-19,4950.0,1227,1,120.17,120.17,pood,Tallinn,sularaha,,,,,,,,
48308,2606,INV-202308-00183,2023-08-30,3803.0,1296,1,301.97,301.97,online,,järelmaks,,,,,,,,
48309,2607,INV-202308-00184,2023-08-25,4682.0,1157,4,91.22,364.88,online,,kaart,,,,,,,,
48310,2608,INV-202308-00185,2023-08-07,3362.0,1147,2,143.42,286.84,pood,Tartu,järelmaks,,,,,,,,
48311,2609,INV-202308-00186,2023-08-13,4468.0,1172,2,141.62,283.24,online,,järelmaks,,,,,,,,
48312,2610,INV-202308-00187,2023-08-29,3573.0,1285,1,123.64,123.64,pood,Tallinn,järelmaks,,,,,,,,
48313,2611,INV-202308-00188,2023-08-29,3726.0,1063,1,151.45,151.45,pood,Tartu,sularaha,,,,,,,,
48314,2612,INV-202308-00189,2023-08-23,3070.0,1240,1,356.57,356.57,online,,sularaha,,,,,,,,
48315,2613,INV-202308-00190,2023-08-16,3350.0,1188,1,184.07,184.07,pood,Tallinn,järelmaks,,,,,,,,
48316,2614,INV-202308-00191,2023-08-07,4251.0,1255,2,127.09,229.88,online,,kaart,,,,,,,,
48317,2615,INV-202308-00192,2023-08-14,2746.0,1155,2,209.05,418.1,pood,Tartu,järelmaks,Toomas,Org,toomas.org@yahoo.com,+372 5471 8352,Tallinn,2022-04-04,bronze,1989.0
48318,2616,INV-202308-00193,2023-08-14,4078.0,1204,2,63.95,127.9,pood,Tallinn,kaart,,,,,,,,
48319,2617,INV-202308-00194,2023-08-17,3928.0,1102,1,163.64,163.64,pood,Tallinn,kaart,,,,,,,,
48320,2618,INV-202308-00195,2023-08-24,4639.0,1115,3,53.19,159.57,pood,Tallinn,kaart,,,,,,,,
48322,2620,INV-202308-00197,2023-08-13,3398.0,1184,5,86.14,430.7,pood,Tallinn,sularaha,,,,,,,,
48323,2621,INV-202308-00198,2023-08-03,3710.0,1312,3,243.93,731.79,pood,Tallinn,sularaha,,,,,,,,
48324,2622,INV-202308-00199,2023-08-21,4591.0,1295,1,375.34,375.34,pood,Pärnu,sularaha,,,,,,,,
48325,2623,INV-202308-00200,2023-08-27,4894.0,1088,1,100.57,100.57,pood,Pärnu,järelmaks,,,,,,,,
48326,2624,INV-202308-00201,2023-08-03,3867.0,1350,5,321.92,1353.45,pood,Pärnu,kaart,,,,,,,,
48327,2625,INV-202308-00202,2023-08-26,2899.0,1038,2,329.99,659.98,pood,Tartu,kaart,Terje,Pihl,,+372 5325 1963,Tartu,2021-11-20,,1993.0
48328,2626,INV-202308-00203,2023-08-29,3661.0,1162,2,89.39,178.78,pood,Tallinn,sularaha,,,,,,,,
48330,2628,INV-202308-00205,2023-08-08,3615.0,1138,1,130.73,130.73,online,,kaart,,,,,,,,
48331,2629,INV-202308-00206,2023-08-25,2638.0,1166,1,205.0,205.0,online,,kaart,Kristjan,Raid,kristjan.raid@telia.ee,+372 8456 5001,Jõhvi,2020-05-18,silver,2003.0
48333,2631,INV-202308-00208,2023-08-01,3563.0,1170,1,158.51,158.51,online,,järelmaks,,,,,,,,
48334,2632,INV-202308-00209,2023-08-30,4212.0,1020,1,100.4,100.4,pood,Tallinn,sularaha,,,,,,,,
48335,2633,INV-202308-00210,2023-08-19,2937.0,1049,1,308.84,308.84,online,,kaart,Kersti,Puusepp,kersti.puusepp@gmail.com,+372 5177 9376,Tallinn,2021-02-15,,1997.0
48336,2634,INV-202308-00211,2023-08-19,4861.0,1222,1,26.62,26.62,pood,Tartu,järelmaks,,,,,,,,
48337,2635,INV-202308-00212,2023-08-04,4677.0,1222,1,26.62,26.62,pood,Pärnu,sularaha,,,,,,,,
48338,2636,INV-202308-00213,2023-08-01,3082.0,1018,1,47.07,47.07,online,,kaart,,,,,,,,
48339,2637,INV-202308-00214,2023-08-02,2720.0,1215,1,160.91,160.91,pood,Tallinn,järelmaks,Peeter,Lass,peeter.lass@mail.ee,+372 8161 5065,Tallinn,2021-01-04,,1977.0
48340,2638,INV-202308-00215,2023-08-09,3260.0,1038,1,329.99,329.99,pood,Tallinn,kaart,,,,,,,,
48341,2639,INV-202308-00216,2023-08-24,4288.0,1055,1,65.6,65.6,online,,sularaha,,,,,,,,
48342,2640,INV-202308-00217,2023-08-16,3504.0,1291,1,219.83,219.83,online,,kaart,,,,,,,,
48343,2641,INV-202308-00218,2023-08-15,3964.0,1197,2,152.85,305.7,pood,Tartu,kaart,,,,,,,,
48344,2642,INV-202308-00219,2023-08-28,3043.0,1111,1,327.07,327.07,online,,järelmaks,,,,,,,,
48345,2643,INV-202308-00220,2023-08-23,4678.0,1061,1,155.45,155.45,pood,Tallinn,sularaha,,,,,,,,
48346,2644,INV-202308-00221,2023-08-02,4321.0,1219,2,29.42,58.84,pood,Tartu,järelmaks,,,,,,,,
48347,2645,INV-202308-00222,2023-08-01,3810.0,1297,1,104.27,104.27,pood,Tallinn,kaart,,,,,,,,
48348,2646,INV-202308-00223,2023-08-20,3839.0,1288,1,138.9,138.9,online,,sularaha,,,,,,,,
48349,2647,INV-202308-00224,2023-08-28,2272.0,1119,2,181.68,363.36,pood,Tartu,sularaha,Taavi,Pihl,taavi.pihl@hot.ee,+372 5525 6986,Võru,2020-07-05,,1975.0
48350,2648,INV-202308-00225,2023-08-11,2579.0,1023,1,38.7,38.7,online,,sularaha,Taavi,Pihl,taavi.pihl@yahoo.com,+372 5560 0754,Võru,2023-06-19,silver,1963.0
48351,2649,INV-202308-00226,2023-08-29,3865.0,1312,3,243.93,731.79,online,,järelmaks,,,,,,,,
48352,2650,INV-202308-00227,2023-08-29,4206.0,1031,1,434.08,434.08,pood,Tartu,kaart,,,,,,,,
48353,2651,INV-202308-00228,2023-08-16,4583.0,1321,3,183.4,550.2,online,,sularaha,,,,,,,,
48354,2652,INV-202308-00229,2023-08-12,4330.0,1173,3,168.82,506.46,online,,sularaha,,,,,,,,
48355,2653,INV-202308-00230,2023-08-12,4894.0,1202,3,22.04,66.12,pood,Tallinn,kaart,,,,,,,,
48356,2654,INV-202308-00231,2023-08-08,3351.0,1197,1,152.85,152.85,pood,Tallinn,järelmaks,,,,,,,,
48357,2655,INV-202308-00232,2023-08-03,3613.0,1069,1,402.62,402.62,pood,Tallinn,järelmaks,,,,,,,,
48358,2656,INV-202308-00233,2023-08-07,2350.0,1139,1,106.71,106.71,pood,Tartu,järelmaks,Madis,Sild,madis.sild@mail.ee,+372 5662 7770,Haapsalu,2021-06-28,,1982.0
48360,2658,INV-202308-00235,2023-08-15,2031.0,1186,1,234.99,234.99,pood,Tallinn,kaart,Ants,Kangur,ants.kangur@mail.ee,+372 5627 0543,Narva,2022-11-19,gold,1981.0
48361,2659,INV-202308-00236,2023-08-18,4327.0,1211,1,225.28,225.28,pood,Tartu,järelmaks,,,,,,,,
48362,2660,INV-202308-00237,2023-08-09,3650.0,1274,1,234.79,234.79,pood,Pärnu,järelmaks,,,,,,,,
48364,2662,INV-202308-00239,2023-08-31,4108.0,1024,2,117.05,234.1,pood,Tartu,kaart,,,,,,,,
48365,2663,INV-202308-00240,2023-08-21,3002.0,1291,3,219.83,659.49,pood,Tallinn,kaart,,,,,,,,
48366,2664,INV-202308-00241,2023-08-31,2721.0,1117,2,72.58,145.16,pood,Tallinn,sularaha,Väino,Mitt,vaino.mitt@hot.ee,+372 5592 5993,Pärnu,2022-08-21,bronze,1982.0
48367,2665,INV-202308-00242,2023-08-26,3815.0,1222,2,26.62,53.24,pood,Tartu,sularaha,,,,,,,,
48368,2666,INV-202308-00243,2023-08-13,3787.0,1189,2,58.49,116.98,pood,Tartu,järelmaks,,,,,,,,
48369,2667,INV-202308-00244,2023-08-17,2893.0,1229,1,210.76,210.76,pood,Tartu,kaart,Madis,Lass,madis.lass2@telia.ee,+372 5420 5356,Tartu,2021-07-04,,1976.0
48370,2668,INV-202308-00245,2023-08-04,3442.0,1022,2,22.7,45.4,online,,sularaha,,,,,,,,
48371,2669,INV-202308-00246,2023-08-03,2944.0,1251,1,257.39,257.39,pood,Tallinn,kaart,Merle,Kivi,merle.kivi@yahoo.com,+372 5128 6403,Pärnu,2020-11-12,,1998.0
48372,2670,INV-202308-00247,2023-08-22,2463.0,1128,2,274.5,549.0,pood,Tartu,kaart,Sigrid,Hurt,sigrid.hurt@telia.ee,+372 5445 4063,Tallinn,2022-04-11,,1991.0
48373,2671,INV-202308-00248,2023-08-15,2197.0,1120,4,206.34,825.36,online,,sularaha,Sandra,Nõmm,sandra.nomm@yahoo.com,+372 5761 9083,Valga,2022-02-23,,2002.0
48374,2672,INV-202308-00249,2023-08-05,3242.0,1156,1,221.89,221.89,pood,Tartu,kaart,,,,,,,,
48375,2673,INV-202308-00250,2023-08-28,3899.0,1083,1,72.14,72.14,online,,sularaha,,,,,,,,
48376,2674,INV-202308-00251,2023-08-23,4380.0,1147,1,143.42,143.42,pood,Tartu,järelmaks,,,,,,,,
48378,2676,INV-202308-00253,2023-08-14,2405.0,1106,3,47.88,143.64,online,,kaart,Laura,Rebane,laura.rebane@mail.ee,+372 8605 4174,Jõhvi,2023-06-21,,1991.0
48380,2678,INV-202308-00255,2023-08-02,2388.0,1108,2,371.05,742.1,pood,Tallinn,sularaha,Rein,Rand,rein.rand@gmail.com,+372 5408 8392,Tartu,2022-09-24,,1968.0
48381,2679,INV-202308-00256,2023-08-16,2165.0,1182,2,180.14,360.28,pood,Tallinn,kaart,Rain,Luik,rain.luik@telia.ee,+372 5343 6808,Tartu,2020-11-23,,1992.0
48382,2680,INV-202308-00257,2023-08-08,3713.0,1034,1,207.23,207.23,pood,Tartu,sularaha,,,,,,,,
48383,2681,INV-202308-00258,2023-08-29,2230.0,1105,2,259.23,518.46,pood,Tallinn,kaart,Jüri,Veski,juri.veski@mail.ee,+372 8818 7000,Tallinn,2021-06-01,gold,1992.0
48385,2683,INV-202308-00260,2023-08-30,4357.0,1349,3,154.71,464.13,online,,järelmaks,,,,,,,,
48386,2684,INV-202308-00261,2023-08-13,3232.0,1230,1,55.04,55.04,pood,Tartu,kaart,,,,,,,,
48387,2685,INV-202308-00262,2023-08-10,4855.0,1231,2,72.6,145.2,online,,sularaha,,,,,,,,
48388,2686,INV-202308-00263,2023-08-31,3227.0,1015,3,168.34,505.02,pood,Tallinn,järelmaks,,,,,,,,
48389,2687,INV-202308-00264,2023-08-29,2353.0,1117,3,72.58,217.74,pood,Tartu,sularaha,Elis,Põld,,+372 8547 7381,Tallinn,2020-09-23,,1971.0
48390,2688,INV-202308-00265,2023-08-22,4322.0,1261,1,305.72,305.72,pood,Pärnu,sularaha,,,,,,,,
48393,2691,INV-202308-00268,2023-08-31,4193.0,1325,1,50.85,50.85,pood,Tallinn,järelmaks,,,,,,,,
48394,2692,INV-202308-00269,2023-08-16,3919.0,1082,2,100.93,201.86,pood,Tallinn,kaart,,,,,,,,
48395,2693,INV-202308-00270,2023-08-15,4017.0,1215,2,160.91,321.82,pood,Tartu,järelmaks,,,,,,,,
48396,2694,INV-202308-00271,2023-08-29,3841.0,1145,1,338.43,338.43,pood,Tallinn,sularaha,,,,,,,,
48397,2695,INV-202308-00272,2023-08-26,4055.0,1278,1,263.13,263.13,pood,Tallinn,sularaha,,,,,,,,
48398,2696,INV-202308-00273,2023-08-29,3695.0,1079,2,291.36,582.72,pood,Tallinn,sularaha,,,,,,,,
48400,2698,INV-202308-00275,2023-08-29,2613.0,1300,2,247.52,495.04,pood,Tallinn,järelmaks,Külli,Rand,kulli.rand@telia.ee,+372 5538 4001,Pärnu,2022-09-28,silver,1992.0
48401,2699,INV-202308-00276,2023-08-22,3261.0,1102,2,163.64,327.28,pood,Tartu,sularaha,,,,,,,,
48402,2700,INV-202308-00277,2023-08-02,2652.0,1122,3,202.57,607.71,pood,Tartu,sularaha,Heino,Mitt,heino.mitt@hot.ee,+372 5681 0937,Tallinn,2022-03-07,silver,2002.0
48403,2701,INV-202308-00278,2023-08-01,4146.0,1077,3,62.56,187.68,online,,kaart,,,,,,,,
48404,2702,INV-202308-00279,2023-08-19,3435.0,1035,1,65.52,65.52,online,,sularaha,,,,,,,,
48405,2703,INV-202308-00280,2023-08-15,4346.0,1072,4,95.39,381.56,pood,Tallinn,järelmaks,,,,,,,,
48406,2704,INV-202308-00281,2023-08-01,4626.0,1068,2,122.45,244.9,online,,järelmaks,,,,,,,,
48407,2705,INV-202308-00282,2023-08-31,3872.0,1335,1,201.86,201.86,pood,Tartu,sularaha,,,,,,,,
